Key,incident_nb,DateTime_Out
Caserne 27 Grid0_0,1,2020-10-22
Caserne 27 Grid0_0,1,2020-11-04
Caserne 27 Grid0_0,1,2020-12-15
Caserne 27 Grid0_0,1,2020-12-19
Caserne 27 Grid0_0,1,2020-12-29
Caserne 27 Grid0_0,1,2021-01-09
Caserne 27 Grid0_0,1,2021-01-31
Caserne 27 Grid0_0,1,2021-02-06
Caserne 27 Grid0_0,1,2021-03-08
Caserne 27 Grid0_0,2,2021-04-06
Caserne 27 Grid0_0,1,2021-04-20
Caserne 27 Grid0_0,1,2021-05-29
Caserne 27 Grid0_0,1,2021-06-05
Caserne 27 Grid0_0,1,2021-06-14
Caserne 27 Grid0_0,1,2021-08-08
Caserne 27 Grid0_0,1,2021-08-11
Caserne 27 Grid0_0,1,2021-08-13
Caserne 27 Grid0_0,1,2021-11-03
Caserne 27 Grid0_0,1,2021-11-11
Caserne 27 Grid0_0,1,2021-11-27
Caserne 27 Grid0_0,1,2021-12-06
Caserne 27 Grid0_0,1,2021-12-07
Caserne 27 Grid0_0,2,2021-12-08
Caserne 27 Grid0_0,1,2021-12-14
Caserne 27 Grid0_0,2,2022-01-16
Caserne 27 Grid0_0,1,2022-03-15
Caserne 27 Grid0_0,1,2022-03-18
Caserne 27 Grid0_0,1,2022-03-19
Caserne 27 Grid0_0,1,2022-03-25
Caserne 27 Grid0_0,1,2022-04-07
Caserne 27 Grid0_0,1,2022-04-17
Caserne 27 Grid0_0,1,2022-05-21
Caserne 27 Grid0_0,1,2022-05-28
Caserne 27 Grid0_1,2,2015-01-12
Caserne 27 Grid0_1,1,2015-01-13
Caserne 27 Grid0_1,1,2015-01-26
Caserne 27 Grid0_1,1,2015-01-27
Caserne 27 Grid0_1,1,2015-02-04
Caserne 27 Grid0_1,1,2015-02-08
Caserne 27 Grid0_1,1,2015-02-10
Caserne 27 Grid0_1,1,2015-02-16
Caserne 27 Grid0_1,1,2015-02-17
Caserne 27 Grid0_1,1,2015-02-25
Caserne 27 Grid0_1,1,2015-02-26
Caserne 27 Grid0_1,1,2015-02-27
Caserne 27 Grid0_1,2,2015-03-02
Caserne 27 Grid0_1,1,2015-03-10
Caserne 27 Grid0_1,1,2015-03-30
Caserne 27 Grid0_1,1,2015-03-31
Caserne 27 Grid0_1,1,2015-04-03
Caserne 27 Grid0_1,1,2015-04-17
Caserne 27 Grid0_1,1,2015-04-18
Caserne 27 Grid0_1,1,2015-04-19
Caserne 27 Grid0_1,1,2015-05-09
Caserne 27 Grid0_1,1,2015-05-10
Caserne 27 Grid0_1,1,2015-05-21
Caserne 27 Grid0_1,1,2015-05-23
Caserne 27 Grid0_1,1,2015-05-26
Caserne 27 Grid0_1,1,2015-06-07
Caserne 27 Grid0_1,1,2015-06-10
Caserne 27 Grid0_1,1,2015-06-13
Caserne 27 Grid0_1,1,2015-06-19
Caserne 27 Grid0_1,1,2015-06-23
Caserne 27 Grid0_1,1,2015-06-24
Caserne 27 Grid0_1,2,2015-06-28
Caserne 27 Grid0_1,2,2015-06-29
Caserne 27 Grid0_1,1,2015-06-30
Caserne 27 Grid0_1,1,2015-07-02
Caserne 27 Grid0_1,1,2015-07-05
Caserne 27 Grid0_1,1,2015-07-06
Caserne 27 Grid0_1,2,2015-07-15
Caserne 27 Grid0_1,1,2015-07-18
Caserne 27 Grid0_1,1,2015-07-23
Caserne 27 Grid0_1,1,2015-07-27
Caserne 27 Grid0_1,1,2015-07-29
Caserne 27 Grid0_1,1,2015-07-30
Caserne 27 Grid0_1,1,2015-08-02
Caserne 27 Grid0_1,1,2015-08-11
Caserne 27 Grid0_1,1,2015-08-14
Caserne 27 Grid0_1,1,2015-09-03
Caserne 27 Grid0_1,1,2015-09-05
Caserne 27 Grid0_1,1,2015-09-11
Caserne 27 Grid0_1,1,2015-09-19
Caserne 27 Grid0_1,1,2015-10-01
Caserne 27 Grid0_1,1,2015-10-07
Caserne 27 Grid0_1,1,2015-10-11
Caserne 27 Grid0_1,1,2015-10-14
Caserne 27 Grid0_1,1,2015-10-15
Caserne 27 Grid0_1,1,2015-10-18
Caserne 27 Grid0_1,1,2015-10-25
Caserne 27 Grid0_1,2,2015-10-27
Caserne 27 Grid0_1,1,2015-10-28
Caserne 27 Grid0_1,1,2015-11-08
Caserne 27 Grid0_1,1,2015-11-15
Caserne 27 Grid0_1,1,2015-11-16
Caserne 27 Grid0_1,1,2015-11-23
Caserne 27 Grid0_1,1,2015-11-27
Caserne 27 Grid0_1,1,2015-12-03
Caserne 27 Grid0_1,1,2015-12-04
Caserne 27 Grid0_1,1,2015-12-09
Caserne 27 Grid0_1,1,2015-12-17
Caserne 27 Grid0_1,1,2015-12-19
Caserne 27 Grid0_1,1,2015-12-22
Caserne 27 Grid0_1,1,2016-01-02
Caserne 27 Grid0_1,1,2016-01-07
Caserne 27 Grid0_1,2,2016-01-10
Caserne 27 Grid0_1,1,2016-01-11
Caserne 27 Grid0_1,1,2016-01-15
Caserne 27 Grid0_1,1,2016-01-25
Caserne 27 Grid0_1,1,2016-01-31
Caserne 27 Grid0_1,1,2016-02-01
Caserne 27 Grid0_1,1,2016-02-09
Caserne 27 Grid0_1,1,2016-02-13
Caserne 27 Grid0_1,1,2016-02-14
Caserne 27 Grid0_1,2,2016-02-15
Caserne 27 Grid0_1,1,2016-02-16
Caserne 27 Grid0_1,2,2016-02-18
Caserne 27 Grid0_1,1,2016-03-14
Caserne 27 Grid0_1,1,2016-03-25
Caserne 27 Grid0_1,1,2016-03-29
Caserne 27 Grid0_1,2,2016-03-30
Caserne 27 Grid0_1,1,2016-04-02
Caserne 27 Grid0_1,1,2016-04-07
Caserne 27 Grid0_1,1,2016-04-13
Caserne 27 Grid0_1,1,2016-04-16
Caserne 27 Grid0_1,1,2016-04-26
Caserne 27 Grid0_1,1,2016-04-28
Caserne 27 Grid0_1,1,2016-04-30
Caserne 27 Grid0_1,1,2016-05-13
Caserne 27 Grid0_1,1,2016-05-18
Caserne 27 Grid0_1,1,2016-05-25
Caserne 27 Grid0_1,1,2016-05-27
Caserne 27 Grid0_1,1,2016-05-31
Caserne 27 Grid0_1,1,2016-06-04
Caserne 27 Grid0_1,1,2016-06-09
Caserne 27 Grid0_1,1,2016-06-12
Caserne 27 Grid0_1,1,2016-06-26
Caserne 27 Grid0_1,1,2016-06-29
Caserne 27 Grid0_1,1,2016-06-30
Caserne 27 Grid0_1,2,2016-07-04
Caserne 27 Grid0_1,2,2016-07-06
Caserne 27 Grid0_1,1,2016-07-08
Caserne 27 Grid0_1,1,2016-07-10
Caserne 27 Grid0_1,1,2016-07-13
Caserne 27 Grid0_1,1,2016-07-25
Caserne 27 Grid0_1,2,2016-07-26
Caserne 27 Grid0_1,2,2016-07-27
Caserne 27 Grid0_1,2,2016-07-29
Caserne 27 Grid0_1,1,2016-08-01
Caserne 27 Grid0_1,1,2016-08-16
Caserne 27 Grid0_1,1,2016-08-20
Caserne 27 Grid0_1,1,2016-08-23
Caserne 27 Grid0_1,1,2016-08-30
Caserne 27 Grid0_1,1,2016-09-02
Caserne 27 Grid0_1,1,2016-09-09
Caserne 27 Grid0_1,2,2016-09-11
Caserne 27 Grid0_1,1,2016-09-20
Caserne 27 Grid0_1,1,2016-09-22
Caserne 27 Grid0_1,1,2016-09-23
Caserne 27 Grid0_1,1,2016-09-29
Caserne 27 Grid0_1,1,2016-10-01
Caserne 27 Grid0_1,1,2016-10-02
Caserne 27 Grid0_1,1,2016-10-12
Caserne 27 Grid0_1,1,2016-10-16
Caserne 27 Grid0_1,1,2016-10-18
Caserne 27 Grid0_1,1,2016-10-21
Caserne 27 Grid0_1,1,2016-10-25
Caserne 27 Grid0_1,1,2016-10-26
Caserne 27 Grid0_1,1,2016-10-28
Caserne 27 Grid0_1,1,2016-11-02
Caserne 27 Grid0_1,1,2016-11-05
Caserne 27 Grid0_1,1,2016-11-25
Caserne 27 Grid0_1,1,2016-11-29
Caserne 27 Grid0_1,1,2016-12-01
Caserne 27 Grid0_1,2,2016-12-02
Caserne 27 Grid0_1,1,2016-12-06
Caserne 27 Grid0_1,1,2016-12-07
Caserne 27 Grid0_1,1,2016-12-10
Caserne 27 Grid0_1,1,2016-12-13
Caserne 27 Grid0_1,1,2016-12-18
Caserne 27 Grid0_1,1,2016-12-21
Caserne 27 Grid0_1,1,2016-12-24
Caserne 27 Grid0_1,1,2016-12-25
Caserne 27 Grid0_1,1,2016-12-28
Caserne 27 Grid0_1,1,2017-01-01
Caserne 27 Grid0_1,1,2017-01-11
Caserne 27 Grid0_1,1,2017-01-12
Caserne 27 Grid0_1,1,2017-01-13
Caserne 27 Grid0_1,1,2017-01-15
Caserne 27 Grid0_1,1,2017-01-17
Caserne 27 Grid0_1,1,2017-01-19
Caserne 27 Grid0_1,1,2017-01-27
Caserne 27 Grid0_1,1,2017-01-28
Caserne 27 Grid0_1,1,2017-02-05
Caserne 27 Grid0_1,1,2017-02-08
Caserne 27 Grid0_1,1,2017-02-23
Caserne 27 Grid0_1,1,2017-03-06
Caserne 27 Grid0_1,1,2017-03-12
Caserne 27 Grid0_1,1,2017-03-19
Caserne 27 Grid0_1,1,2017-03-20
Caserne 27 Grid0_1,2,2017-03-21
Caserne 27 Grid0_1,1,2017-04-02
Caserne 27 Grid0_1,2,2017-04-09
Caserne 27 Grid0_1,1,2017-05-07
Caserne 27 Grid0_1,1,2017-05-14
Caserne 27 Grid0_1,1,2017-05-18
Caserne 27 Grid0_1,1,2017-05-24
Caserne 27 Grid0_1,1,2017-05-29
Caserne 27 Grid0_1,1,2017-06-19
Caserne 27 Grid0_1,2,2017-06-23
Caserne 27 Grid0_1,1,2017-06-27
Caserne 27 Grid0_1,1,2017-06-29
Caserne 27 Grid0_1,1,2017-06-30
Caserne 27 Grid0_1,2,2017-07-08
Caserne 27 Grid0_1,1,2017-07-18
Caserne 27 Grid0_1,1,2017-07-23
Caserne 27 Grid0_1,2,2017-07-29
Caserne 27 Grid0_1,1,2017-07-30
Caserne 27 Grid0_1,2,2017-08-08
Caserne 27 Grid0_1,1,2017-08-11
Caserne 27 Grid0_1,1,2017-08-12
Caserne 27 Grid0_1,1,2017-08-13
Caserne 27 Grid0_1,1,2017-08-17
Caserne 27 Grid0_1,1,2017-08-21
Caserne 27 Grid0_1,1,2017-09-06
Caserne 27 Grid0_1,1,2017-09-12
Caserne 27 Grid0_1,1,2017-09-16
Caserne 27 Grid0_1,1,2017-09-22
Caserne 27 Grid0_1,1,2017-09-24
Caserne 27 Grid0_1,1,2017-09-29
Caserne 27 Grid0_1,2,2017-10-03
Caserne 27 Grid0_1,1,2017-10-04
Caserne 27 Grid0_1,1,2017-10-28
Caserne 27 Grid0_1,1,2017-10-30
Caserne 27 Grid0_1,1,2017-10-31
Caserne 27 Grid0_1,1,2017-11-01
Caserne 27 Grid0_1,1,2017-11-02
Caserne 27 Grid0_1,2,2017-11-10
Caserne 27 Grid0_1,1,2017-11-22
Caserne 27 Grid0_1,1,2017-11-23
Caserne 27 Grid0_1,1,2017-12-01
Caserne 27 Grid0_1,1,2017-12-14
Caserne 27 Grid0_1,1,2017-12-18
Caserne 27 Grid0_1,1,2017-12-24
Caserne 27 Grid0_1,1,2017-12-26
Caserne 27 Grid0_1,1,2017-12-31
Caserne 27 Grid0_1,1,2018-01-06
Caserne 27 Grid0_1,1,2018-01-07
Caserne 27 Grid0_1,1,2018-01-08
Caserne 27 Grid0_1,1,2018-01-12
Caserne 27 Grid0_1,1,2018-01-23
Caserne 27 Grid0_1,1,2018-01-26
Caserne 27 Grid0_1,1,2018-02-01
Caserne 27 Grid0_1,1,2018-02-03
Caserne 27 Grid0_1,1,2018-02-12
Caserne 27 Grid0_1,1,2018-02-21
Caserne 27 Grid0_1,1,2018-03-09
Caserne 27 Grid0_1,1,2018-03-18
Caserne 27 Grid0_1,1,2018-04-06
Caserne 27 Grid0_1,1,2018-04-07
Caserne 27 Grid0_1,1,2018-04-08
Caserne 27 Grid0_1,1,2018-04-11
Caserne 27 Grid0_1,1,2018-04-19
Caserne 27 Grid0_1,1,2018-04-27
Caserne 27 Grid0_1,1,2018-04-29
Caserne 27 Grid0_1,1,2018-04-30
Caserne 27 Grid0_1,1,2018-05-01
Caserne 27 Grid0_1,1,2018-05-07
Caserne 27 Grid0_1,1,2018-05-13
Caserne 27 Grid0_1,1,2018-05-21
Caserne 27 Grid0_1,1,2018-05-31
Caserne 27 Grid0_1,2,2018-06-02
Caserne 27 Grid0_1,1,2018-06-04
Caserne 27 Grid0_1,1,2018-06-05
Caserne 27 Grid0_1,1,2018-06-07
Caserne 27 Grid0_1,1,2018-06-08
Caserne 27 Grid0_1,3,2018-06-12
Caserne 27 Grid0_1,1,2018-06-22
Caserne 27 Grid0_1,1,2018-06-29
Caserne 27 Grid0_1,1,2018-07-02
Caserne 27 Grid0_1,1,2018-07-04
Caserne 27 Grid0_1,2,2018-07-08
Caserne 27 Grid0_1,2,2018-07-09
Caserne 27 Grid0_1,1,2018-07-13
Caserne 27 Grid0_1,1,2018-07-17
Caserne 27 Grid0_1,1,2018-07-26
Caserne 27 Grid0_1,2,2018-08-05
Caserne 27 Grid0_1,1,2018-08-06
Caserne 27 Grid0_1,1,2018-08-11
Caserne 27 Grid0_1,1,2018-08-17
Caserne 27 Grid0_1,2,2018-08-18
Caserne 27 Grid0_1,3,2018-08-23
Caserne 27 Grid0_1,1,2018-08-26
Caserne 27 Grid0_1,1,2018-08-27
Caserne 27 Grid0_1,1,2018-08-29
Caserne 27 Grid0_1,1,2018-09-01
Caserne 27 Grid0_1,1,2018-09-03
Caserne 27 Grid0_1,1,2018-09-04
Caserne 27 Grid0_1,1,2018-09-13
Caserne 27 Grid0_1,1,2018-09-16
Caserne 27 Grid0_1,1,2018-09-18
Caserne 27 Grid0_1,1,2018-09-22
Caserne 27 Grid0_1,1,2018-09-26
Caserne 27 Grid0_1,1,2018-10-02
Caserne 27 Grid0_1,2,2018-10-06
Caserne 27 Grid0_1,1,2018-10-07
Caserne 27 Grid0_1,1,2018-10-17
Caserne 27 Grid0_1,1,2018-10-18
Caserne 27 Grid0_1,1,2018-10-21
Caserne 27 Grid0_1,1,2018-10-27
Caserne 27 Grid0_1,1,2018-10-29
Caserne 27 Grid0_1,1,2018-11-08
Caserne 27 Grid0_1,1,2018-11-11
Caserne 27 Grid0_1,1,2018-11-12
Caserne 27 Grid0_1,1,2018-11-24
Caserne 27 Grid0_1,2,2018-11-25
Caserne 27 Grid0_1,1,2018-12-03
Caserne 27 Grid0_1,1,2018-12-04
Caserne 27 Grid0_1,1,2018-12-08
Caserne 27 Grid0_1,1,2018-12-15
Caserne 27 Grid0_1,1,2018-12-18
Caserne 27 Grid0_1,1,2019-01-02
Caserne 27 Grid0_1,1,2019-01-07
Caserne 27 Grid0_1,1,2019-01-09
Caserne 27 Grid0_1,1,2019-01-20
Caserne 27 Grid0_1,1,2019-01-24
Caserne 27 Grid0_1,1,2019-01-26
Caserne 27 Grid0_1,1,2019-01-31
Caserne 27 Grid0_1,1,2019-02-02
Caserne 27 Grid0_1,1,2019-02-03
Caserne 27 Grid0_1,1,2019-02-20
Caserne 27 Grid0_1,1,2019-02-23
Caserne 27 Grid0_1,1,2019-02-24
Caserne 27 Grid0_1,1,2019-02-27
Caserne 27 Grid0_1,1,2019-02-28
Caserne 27 Grid0_1,1,2019-03-01
Caserne 27 Grid0_1,1,2019-03-11
Caserne 27 Grid0_1,1,2019-03-12
Caserne 27 Grid0_1,1,2019-03-14
Caserne 27 Grid0_1,1,2019-03-17
Caserne 27 Grid0_1,1,2019-03-18
Caserne 27 Grid0_1,2,2019-03-20
Caserne 27 Grid0_1,3,2019-03-23
Caserne 27 Grid0_1,1,2019-04-08
Caserne 27 Grid0_1,2,2019-04-10
Caserne 27 Grid0_1,1,2019-04-11
Caserne 27 Grid0_1,1,2019-04-13
Caserne 27 Grid0_1,1,2019-04-17
Caserne 27 Grid0_1,1,2019-04-27
Caserne 27 Grid0_1,1,2019-04-30
Caserne 27 Grid0_1,1,2019-05-13
Caserne 27 Grid0_1,1,2019-05-14
Caserne 27 Grid0_1,1,2019-05-23
Caserne 27 Grid0_1,1,2019-05-25
Caserne 27 Grid0_1,1,2019-05-28
Caserne 27 Grid0_1,1,2019-05-30
Caserne 27 Grid0_1,1,2019-06-01
Caserne 27 Grid0_1,1,2019-06-07
Caserne 27 Grid0_1,1,2019-06-09
Caserne 27 Grid0_1,3,2019-06-10
Caserne 27 Grid0_1,1,2019-06-15
Caserne 27 Grid0_1,1,2019-06-17
Caserne 27 Grid0_1,1,2019-06-18
Caserne 27 Grid0_1,1,2019-06-30
Caserne 27 Grid0_1,1,2019-07-02
Caserne 27 Grid0_1,1,2019-07-06
Caserne 27 Grid0_1,1,2019-07-10
Caserne 27 Grid0_1,1,2019-07-15
Caserne 27 Grid0_1,1,2019-07-22
Caserne 27 Grid0_1,2,2019-07-26
Caserne 27 Grid0_1,2,2019-07-30
Caserne 27 Grid0_1,1,2019-08-01
Caserne 27 Grid0_1,1,2019-08-03
Caserne 27 Grid0_1,1,2019-08-07
Caserne 27 Grid0_1,1,2019-08-08
Caserne 27 Grid0_1,1,2019-08-17
Caserne 27 Grid0_1,2,2019-08-25
Caserne 27 Grid0_1,1,2019-08-26
Caserne 27 Grid0_1,2,2019-08-29
Caserne 27 Grid0_1,1,2019-09-04
Caserne 27 Grid0_1,1,2019-09-11
Caserne 27 Grid0_1,2,2019-09-14
Caserne 27 Grid0_1,1,2019-09-15
Caserne 27 Grid0_1,1,2019-09-21
Caserne 27 Grid0_1,1,2019-09-22
Caserne 27 Grid0_1,1,2019-09-23
Caserne 27 Grid0_1,1,2019-09-25
Caserne 27 Grid0_1,1,2019-09-27
Caserne 27 Grid0_1,1,2019-09-29
Caserne 27 Grid0_1,1,2019-10-01
Caserne 27 Grid0_1,2,2019-10-05
Caserne 27 Grid0_1,1,2019-10-06
Caserne 27 Grid0_1,1,2019-10-08
Caserne 27 Grid0_1,2,2019-10-09
Caserne 27 Grid0_1,2,2019-10-10
Caserne 27 Grid0_1,1,2019-10-12
Caserne 27 Grid0_1,1,2019-10-15
Caserne 27 Grid0_1,1,2019-10-16
Caserne 27 Grid0_1,1,2019-10-18
Caserne 27 Grid0_1,1,2019-11-09
Caserne 27 Grid0_1,1,2019-11-11
Caserne 27 Grid0_1,2,2019-11-13
Caserne 27 Grid0_1,1,2019-11-16
Caserne 27 Grid0_1,1,2019-11-21
Caserne 27 Grid0_1,2,2019-11-24
Caserne 27 Grid0_1,1,2019-11-26
Caserne 27 Grid0_1,1,2019-12-01
Caserne 27 Grid0_1,1,2019-12-03
Caserne 27 Grid0_1,1,2019-12-08
Caserne 27 Grid0_1,1,2019-12-10
Caserne 27 Grid0_1,1,2019-12-12
Caserne 27 Grid0_1,1,2019-12-14
Caserne 27 Grid0_1,1,2019-12-17
Caserne 27 Grid0_1,1,2019-12-20
Caserne 27 Grid0_1,1,2019-12-21
Caserne 27 Grid0_1,1,2019-12-24
Caserne 27 Grid0_1,1,2019-12-25
Caserne 27 Grid0_1,1,2019-12-29
Caserne 27 Grid0_1,1,2019-12-31
Caserne 27 Grid0_1,1,2020-01-02
Caserne 27 Grid0_1,1,2020-01-11
Caserne 27 Grid0_1,2,2020-01-17
Caserne 27 Grid0_1,1,2020-01-19
Caserne 27 Grid0_1,1,2020-01-21
Caserne 27 Grid0_1,1,2020-01-23
Caserne 27 Grid0_1,1,2020-01-25
Caserne 27 Grid0_1,2,2020-01-26
Caserne 27 Grid0_1,1,2020-01-27
Caserne 27 Grid0_1,1,2020-02-01
Caserne 27 Grid0_1,1,2020-02-09
Caserne 27 Grid0_1,1,2020-02-14
Caserne 27 Grid0_1,1,2020-02-18
Caserne 27 Grid0_1,1,2020-02-25
Caserne 27 Grid0_1,1,2020-02-29
Caserne 27 Grid0_1,1,2020-03-03
Caserne 27 Grid0_1,1,2020-03-08
Caserne 27 Grid0_1,1,2020-03-25
Caserne 27 Grid0_1,2,2020-03-26
Caserne 27 Grid0_1,1,2020-03-28
Caserne 27 Grid0_1,1,2020-04-03
Caserne 27 Grid0_1,1,2020-04-06
Caserne 27 Grid0_1,2,2020-04-07
Caserne 27 Grid0_1,1,2020-04-08
Caserne 27 Grid0_1,1,2020-04-26
Caserne 27 Grid0_1,1,2020-05-23
Caserne 27 Grid0_1,1,2020-06-14
Caserne 27 Grid0_1,2,2020-06-22
Caserne 27 Grid0_1,1,2020-06-26
Caserne 27 Grid0_1,1,2020-07-04
Caserne 27 Grid0_1,1,2020-07-05
Caserne 27 Grid0_1,2,2020-07-07
Caserne 27 Grid0_1,1,2020-07-09
Caserne 27 Grid0_1,1,2020-07-10
Caserne 27 Grid0_1,1,2020-07-19
Caserne 27 Grid0_1,1,2020-07-22
Caserne 27 Grid0_1,1,2020-07-28
Caserne 27 Grid0_1,1,2020-08-02
Caserne 27 Grid0_1,1,2020-08-08
Caserne 27 Grid0_1,1,2020-08-09
Caserne 27 Grid0_1,1,2020-08-14
Caserne 27 Grid0_1,1,2020-08-15
Caserne 27 Grid0_1,1,2020-08-16
Caserne 27 Grid0_1,1,2020-08-26
Caserne 27 Grid0_1,1,2020-08-28
Caserne 27 Grid0_1,1,2020-09-06
Caserne 27 Grid0_1,2,2020-09-07
Caserne 27 Grid0_1,2,2020-09-14
Caserne 27 Grid0_1,1,2020-09-18
Caserne 27 Grid0_1,1,2020-09-23
Caserne 27 Grid0_1,1,2020-09-28
Caserne 27 Grid0_1,1,2020-09-30
Caserne 27 Grid0_1,2,2020-10-05
Caserne 27 Grid0_1,1,2020-10-08
Caserne 27 Grid0_1,1,2020-10-09
Caserne 27 Grid0_1,2,2020-10-10
Caserne 27 Grid0_1,1,2020-10-15
Caserne 27 Grid0_1,1,2020-10-16
Caserne 27 Grid0_1,1,2020-10-19
Caserne 27 Grid0_1,1,2020-10-27
Caserne 27 Grid0_1,1,2020-11-03
Caserne 27 Grid0_1,4,2020-11-04
Caserne 27 Grid0_1,1,2020-11-06
Caserne 27 Grid0_1,1,2020-11-08
Caserne 27 Grid0_1,1,2020-11-10
Caserne 27 Grid0_1,1,2020-11-15
Caserne 27 Grid0_1,1,2020-11-22
Caserne 27 Grid0_1,1,2020-11-23
Caserne 27 Grid0_1,1,2020-11-24
Caserne 27 Grid0_1,1,2020-11-28
Caserne 27 Grid0_1,1,2020-11-29
Caserne 27 Grid0_1,1,2020-12-15
Caserne 27 Grid0_1,1,2020-12-19
Caserne 27 Grid0_1,1,2021-01-09
Caserne 27 Grid0_1,1,2021-01-16
Caserne 27 Grid0_1,3,2021-01-24
Caserne 27 Grid0_1,1,2021-01-28
Caserne 27 Grid0_1,2,2021-02-12
Caserne 27 Grid0_1,2,2021-02-18
Caserne 27 Grid0_1,1,2021-02-21
Caserne 27 Grid0_1,1,2021-03-03
Caserne 27 Grid0_1,1,2021-03-07
Caserne 27 Grid0_1,1,2021-03-25
Caserne 27 Grid0_1,1,2021-04-06
Caserne 27 Grid0_1,1,2021-04-07
Caserne 27 Grid0_1,1,2021-04-14
Caserne 27 Grid0_1,1,2021-04-15
Caserne 27 Grid0_1,1,2021-04-22
Caserne 27 Grid0_1,1,2021-04-30
Caserne 27 Grid0_1,1,2021-05-02
Caserne 27 Grid0_1,1,2021-05-04
Caserne 27 Grid0_1,2,2021-05-19
Caserne 27 Grid0_1,1,2021-05-27
Caserne 27 Grid0_1,2,2021-05-28
Caserne 27 Grid0_1,1,2021-06-02
Caserne 27 Grid0_1,2,2021-06-10
Caserne 27 Grid0_1,1,2021-06-14
Caserne 27 Grid0_1,1,2021-06-17
Caserne 27 Grid0_1,1,2021-06-24
Caserne 27 Grid0_1,2,2021-07-02
Caserne 27 Grid0_1,1,2021-07-14
Caserne 27 Grid0_1,1,2021-07-15
Caserne 27 Grid0_1,1,2021-07-20
Caserne 27 Grid0_1,1,2021-08-09
Caserne 27 Grid0_1,1,2021-08-21
Caserne 27 Grid0_1,1,2021-08-22
Caserne 27 Grid0_1,1,2021-08-23
Caserne 27 Grid0_1,1,2021-08-29
Caserne 27 Grid0_1,1,2021-09-08
Caserne 27 Grid0_1,1,2021-09-14
Caserne 27 Grid0_1,1,2021-09-15
Caserne 27 Grid0_1,1,2021-09-17
Caserne 27 Grid0_1,1,2021-09-19
Caserne 27 Grid0_1,1,2021-09-21
Caserne 27 Grid0_1,2,2021-10-02
Caserne 27 Grid0_1,1,2021-10-04
Caserne 27 Grid0_1,1,2021-10-28
Caserne 27 Grid0_1,1,2021-11-16
Caserne 27 Grid0_1,1,2021-11-25
Caserne 27 Grid0_1,1,2021-11-27
Caserne 27 Grid0_1,2,2021-11-30
Caserne 27 Grid0_1,1,2021-12-06
Caserne 27 Grid0_1,1,2021-12-10
Caserne 27 Grid0_1,1,2021-12-12
Caserne 27 Grid0_1,1,2021-12-15
Caserne 27 Grid0_1,1,2021-12-16
Caserne 27 Grid0_1,3,2021-12-17
Caserne 27 Grid0_1,2,2021-12-21
Caserne 27 Grid0_1,1,2021-12-26
Caserne 27 Grid0_1,1,2021-12-31
Caserne 27 Grid0_1,1,2022-01-16
Caserne 27 Grid0_1,1,2022-01-17
Caserne 27 Grid0_1,2,2022-01-21
Caserne 27 Grid0_1,1,2022-01-23
Caserne 27 Grid0_1,1,2022-01-25
Caserne 27 Grid0_1,1,2022-01-26
Caserne 27 Grid0_1,1,2022-02-04
Caserne 27 Grid0_1,1,2022-02-06
Caserne 27 Grid0_1,1,2022-02-13
Caserne 27 Grid0_1,1,2022-02-21
Caserne 27 Grid0_1,1,2022-02-22
Caserne 27 Grid0_1,2,2022-03-14
Caserne 27 Grid0_1,1,2022-03-19
Caserne 27 Grid0_1,1,2022-03-25
Caserne 27 Grid0_1,3,2022-03-31
Caserne 27 Grid0_1,1,2022-04-02
Caserne 27 Grid0_1,1,2022-04-03
Caserne 27 Grid0_1,2,2022-04-04
Caserne 27 Grid0_1,2,2022-04-12
Caserne 27 Grid0_1,1,2022-04-13
Caserne 27 Grid0_1,1,2022-04-14
Caserne 27 Grid0_1,1,2022-04-15
Caserne 27 Grid0_1,2,2022-04-17
Caserne 27 Grid0_1,1,2022-04-22
Caserne 27 Grid0_1,1,2022-05-03
Caserne 27 Grid0_1,1,2022-05-06
Caserne 27 Grid0_1,1,2022-05-08
Caserne 27 Grid0_1,1,2022-05-11
Caserne 27 Grid0_1,1,2022-05-23
Caserne 27 Grid0_1,1,2022-06-02
Caserne 27 Grid0_1,1,2022-06-06
Caserne 27 Grid0_1,1,2022-06-10
Caserne 27 Grid0_1,1,2022-06-13
Caserne 27 Grid0_1,1,2022-06-14
Caserne 27 Grid0_2,1,2015-01-10
Caserne 27 Grid0_2,1,2015-03-25
Caserne 27 Grid0_2,1,2015-05-11
Caserne 27 Grid0_2,1,2015-05-22
Caserne 27 Grid0_2,1,2015-06-14
Caserne 27 Grid0_2,1,2015-12-16
Caserne 27 Grid0_2,1,2016-03-28
Caserne 27 Grid0_2,1,2017-01-31
Caserne 27 Grid0_2,1,2017-03-12
Caserne 27 Grid0_2,1,2017-04-27
Caserne 27 Grid0_2,1,2017-07-26
Caserne 27 Grid0_2,1,2017-10-02
Caserne 27 Grid0_2,1,2017-12-20
Caserne 27 Grid0_2,1,2018-06-08
Caserne 27 Grid0_2,1,2018-10-23
Caserne 27 Grid0_2,1,2019-04-29
Caserne 27 Grid0_2,1,2020-01-18
Caserne 27 Grid0_2,1,2020-08-03
Caserne 27 Grid0_2,1,2020-09-19
Caserne 27 Grid0_2,1,2021-04-16
Caserne 27 Grid0_2,1,2021-06-06
Caserne 27 Grid0_2,1,2021-09-15
Caserne 27 Grid0_2,1,2021-10-13
Caserne 27 Grid1_0,3,2015-01-04
